"song_name","artist_id","artist_name","play_count","song_id","user_id"
"Addicted","ARDCFNZ1187FB3DDB0","Enrique Iglesias",1,"SOZYUXF12A6701F7B9","CATUXKC13332CE606D"
"Human","ARVG4OK1187B9B6BD3","The Killers",1,"SOPEOGA12AB017B694","CATUXKC13332CE606D"
"Labios compartidos [En vivo]","ARX2F7M1187B9A5563","Maná",1,"SOZDNYH12A6D4FB7F7","CATUXKC13332CE606D"
"Read My Mind","ARVG4OK1187B9B6BD3","The Killers",2,"SOTEKMT12A67AD954E","CATUXKC13332CE606D"
"Podemos Hacernos Daño","ARYN2M61187B995BD6","Juanes",1,"SOSMXUA12A6D4FB8EA","CAJGHKP13332B4CB66"
"LDN","ARKZJ301187FB521B2","Lily Allen",1,"SOTKMXA12A6D4F672F","CAJGHKP13332B4CB66"
"Criticar por criticar","ARDIV151187B98D906","Fangoria",1,"SOMJVCW12A67AE1363","CAJGHKP13332B4CB66"
"Flash","ARXD4BQ1187B99224E","Johan Gielen",1,"SONANKR12A8AE48518","CAJGHKP13332B4CB66"
"Ditto (Album Version)","AR93WAA1187FB42116","Cassie",1,"SOEAQHH12A58A78F59","CAJGHKP13332B4CB66"
"Monkey Man","ARWD25M1187FB4C563","Amy Winehouse",1,"SOBVKFF12A8C137A79","CAJGHKP13332B4CB66"
"Something About You (H-money Refix)","ARHVR5D1187B9AEB6D","Jamelia",1,"SOCDCJW12A6D4F9A3B","CAJGHKP13332B4CB66"
"Blackout Special","ARHKLFI1187B9ADBC2","Immortal Technique",5,"SODTXJH12A8C134DD1","CAJGHKP13332B4CB66"
"Beautiful Life","AR2IKF71187FB4D0C2","Ace of Base",3,"SOZBKFF12A679D7E21","CAJGHKP13332B4CB66"
"Two Hearts (Remastered Album Version)","ARCZC791187B991DF4","Chris Isaak",9,"SOXHQKS12A6D4F8C4F","CAJGHKP13332B4CB66"
"JUMALAN POIKA","AR4JX301187B9B63C5","Eppu Normaali",5,"SOBDBIE12A8C13C4BF","CAJGHKP13332B4CB66"
"Recovered","ARONER11187FB3E442","Marco V",1,"SOZZVWB12AB0189C30","CAJGHKP13332B4CB66"
"Such Is Life (Sunday Afternoon Rework)","ARILX191187FB3B547","Rank 1",1,"SOUTDNR12A6D4FBBED","CAJGHKP13332B4CB66"
"Hot Summer Night","ARFVOPM1187FB57B29","David Tavare",1,"SOUZBWJ12A81C20786","CAJGHKP13332B4CB66"
"Con La Mano Levantá","ARSMG8X1187B99CA99","Macaco",1,"SOPKZHA12A58A7BC86","CAJGHKP13332B4CB66"
"Dangerous","AR58ZXX1187FB572F2","Kardinal Offishall",1,"SOGWHOB12A6D4FEB3C","CARWEHV13332B94AF6"
"Goodbye","ARYAVBS1187FB5B46C","Miley Cyrus",1,"SOSEKZA12A8C13FF24","CARWEHV13332B94AF6"
"Caroline","ARYO9H11187FB57945","Old Crow Medicine Show",1,"SOOVTGJ12A8C13FD10","CARWEHV13332B94AF6"
"Street Lights","ARRH63Y1187FB47783","Kanye West",NA,"SOJMUAN12AB0183911","CARWEHV13332B94AF6"
"I Will Survive","AR8L6W21187B9AD317","Diana Ross",1,"SOERIPE1315CD46001","CARWEHV13332B94AF6"
"Here It Goes Again","ARKLKMU1187FB4EF65","OK Go",1,"SOBAUXH12A67ADD86C","CARWEHV13332B94AF6"
"Empty Space","ARUTEVU1187B9ACAF9","Lifehouse",3,"SOKOJRH12A6D4F86B6","CARWEHV13332B94AF6"
"You Picked Me","AR4E4121187FB51F4E","A Fine Frenzy",1,"SOXFSVU12A8C13C6F2","CARWEHV13332B94AF6"
"Get Up (Album Version)","ARJYIP91187FB42916","Insolence",1,"SOJLEKX12A58A7CCF0","CARWEHV13332B94AF6"
"Because","ARFEI1K1187B9A923E","Evan Rachel Wood",1,"SOOMEUW12A8C13F0F3","CARWEHV13332B94AF6"
"In The Shadows","ARYECDK1187FB45587","The Stranglers",NA,"SOXAZQV12A58A7CA69","CARWEHV13332B94AF6"
"Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","ARDIGKU124549A43DE","Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner",8,"SOEGIYH12A6D4FC0E3","CARWEHV13332B94AF6"
"Grace (Abbey Rd Napster Session)","ARBNV5F1187FB46ECE","Simon Webbe",5,"SOZTUDB12A8C1354AC","CARWEHV13332B94AF6"
"Had Stupid","ARWHAT91187FB3FB38","Tri sestry",NA,"SOJLXFI12A6D4FD349","CARWEHV13332B94AF6"
"Dopeman (Explicit)","ARWVM0Q1187B9A2AFD","Mack 10",1,"SOCMYXR12A6D4F77C9","CARWEHV13332B94AF6"
"m (Intro Edit)","ARVLXWP1187FB5B94A","matchbox twenty",NA,"SOGJQBU12A6D4FA8EC","CAMBPHG133329CB11F"
"A Scar Filled Sky","ARKPX641187FB45A48","Cry of the Afflicted",1,"SOJSZRZ12A8C13E6D9","CAMBPHG133329CB11F"
"The Influence Of False Pretense","ARKPX641187FB45A48","Cry of the Afflicted",NA,"SOTKQXZ12A8C13E6D5","CAMBPHG133329CB11F"
"Burn Out Brighter (Northern Lights)","ARRE7IQ1187FB4CF13","Anberlin",1,"SOUQZOL12AB017E6CD","CAMBPHG133329CB11F"
"The Leaving Song Pt. II","AR2FAMK1187FB4CF60","AFI",NA,"SOCQARA12A67020953","CAMBPHG133329CB11F"
"Don't Tell And We Won't Ask","ARIMZQZ1187B9AD541","Thrice",19,"SOHCBRH12AB0182172","CAMBPHG133329CB11F"
"Catastrophe And The Cure","ARP5KQF1187B9B4DD1","Explosions in the Sky",2,"SOOAITO12A58A7CF0E","CAMBPHG133329CB11F"
"Audience Of One","ARZWK2R1187B98F09F","Rise Against",NA,"SOYKFFK12A8C14391D","CAMBPHG133329CB11F"
"Misery Business (Single Version)","AR4OU721187FB4549D","Paramore",1,"SOAXJHW12A81C21E1F","CAMBPHG133329CB11F"
"Disappear (Oubliette)","AR46HAH1187FB5349D","The Receiving End of Sirens",1,"SOSRVCE12A8C13DF4A","CAMBPHG133329CB11F"
"Let The Flames Begin (Album Version)","AR4OU721187FB4549D","Paramore",1,"SOVJKGP12A8C13CF2E","CAMBPHG133329CB11F"
"Under Pressure","ARL4TII1187B9B46E1","Queen",1,"SOZYSDT12A8C13BFD7","CAMBPHG133329CB11F"
"Let The Flames Begin (Album Version)","AR4OU721187FB4549D","Paramore",2,"SOVJKGP12A8C13CF2E","CAMBPHG133329CB11F"
"Graveyard Girl","ARB6OGR1187FB4D43D","M83",4,"SOAEEXF12A8C13E49F","CAMBPHG133329CB11F"
"By The Time I Get To Phoenix","AR8H87D1187FB3A841","Glen Campbell",1,"SOKAQYD12A6D4F6360","CAMBPHG133329CB11F"
"Rat Is Dead [Rage]","ARQJHQC1241B9CC239","CSS",1,"SORBHKQ12A8AE48249","CAZTEWE13332D7C526"
"Bolte & Dunstan Talk Youth","ARJBAZJ1187FB4D5DC","Augie March",1,"SOYFLXM12AB017D257","CAZTEWE13332D7C526"
"Down Boy","AR6NYHH1187B9BA128","Yeah Yeah Yeahs",2,"SOCDRSP12A58A76F5E","CAZTEWE13332D7C526"
"MUSIC IS MY HOT HOT SEX (Radio Edit)/(LYRICS!)/(CONTENT","ARQJHQC1241B9CC239","CSS",1,"SOCTINI12A6D4F94F4","CAZTEWE13332D7C526"
"A Man Called Sun","AR0L04E1187B9AE90C","The Verve",1,"SOIQSTQ12A8C13EF3D","CAZTEWE13332D7C526"
"Hearts A Mess","ARKBXMX1187B9AA807","Gotye",1,"SOQZQQG12A8AE48EF0","CAZTEWE13332D7C526"
"Cowbirds","ARWV4ZQ1187FB4A44F","Throwing Muses",1,"SOZHRAO12A8C139AE4","CAZTEWE13332D7C526"
"Move","ARQJHQC1241B9CC239","CSS",1,"SOKRLUA1311AFEBBF9","CAZTEWE13332D7C526"
"Jager Yoga","ARQJHQC1241B9CC239","CSS",1,"SOAJQDK12A8AE48245","CAZTEWE13332D7C526"
"Beautiful Song","ARQJHQC1241B9CC239","CSS",1,"SOWAHSY12A8AE48253","CAZTEWE13332D7C526"
"I Fly","ARQJHQC1241B9CC239","CSS",2,"SOYPRAP12A8AE4825B","CAZTEWE13332D7C526"
"Air Painter","ARQJHQC1241B9CC239","CSS",2,"SOLOBAK12A8AE4825F","CAZTEWE13332D7C526"
"Give Up","ARQJHQC1241B9CC239","CSS",1,"SOVUEOY12A8AE4824F","CAZTEWE13332D7C526"
"The Small Print","ARR3ONV1187B9A2F59","Muse",1,"SOXFSTR12A8AE463B0","CAZTEWE13332D7C526"
"La Noyée","AR1PC9R1187B9ACC9A","Yann Tiersen",1,"SOQTZFI131634AAFF5","CAZTEWE13332D7C526"
"Solid","ARJF4E41187FB499FF","Ashford & Simpson",1,"SOMQYDU12AB0183C2A","CANOBLZ1332EB98741"
"Freek'n You","ARR3RE41187FB52D1D","Jodeci",1,"SOBCQLD12A6310D796","CANOBLZ1332EB98741"
"Basket Case","ARF67PO1187FB48F3E","DangerDoom",4,"SOARKXC12A58A7A6A9","CANOBLZ1332EB98741"
"Gotta Make It featuring Twista (Album Version)","ARSE5NP1187B9B98AB","Twista",NA,"SOUAENN12A67AE019E","CANOBLZ1332EB98741"
"All Cried Out","ARSK4D11187B9BA046","Lisa Lisa & Cult Jam",1,"SOHURUK12A8C13230A","CANOBLZ1332EB98741"
"Late Night Special (explicit album version)","ARSQA6U1187B9AEAED","Pretty Ricky",3,"SODWTBL12A6D4FA7D9","CANOBLZ1332EB98741"
"U Still Got It","ARD5VN51187B9B8D29","Jamie Foxx",2,"SOEHRIF12A8C141379","CANOBLZ1332EB98741"
"Smoke Some Weed (edited version)","AROSI8L1187B9ACD43","Ice Cube",1,"SOXPIGE12A58A7B612","CANOBLZ1332EB98741"
"Party All Over Your Body","ARGQW6B1187FB4C839","Lloyd",2,"SOQSYVB12A58A775F7","CANOBLZ1332EB98741"
"Lose Your Love","ARGQW6B1187FB4C839","Lloyd",NA,"SOELUEU12A8C13599B","CANOBLZ1332EB98741"
"Payback (Album Version)","ARHKLFI1187B9ADBC2","Immortal Technique",1,"SOLRQLZ12A58A7C174","CANOBLZ1332EB98741"
"Somebody","AR7Q0O91187FB4DBE7","Plies",2,"SONYMUG12A8C136FE5","CANOBLZ1332EB98741"
"Put' Em On","ARLK6VL1187B9B8850","Timbaland",2,"SOEGVQU1312FDFE9DA","CANOBLZ1332EB98741"
"The Day After (featuring Syleena Johnson) (Explicit Album Version)","ARSE5NP1187B9B98AB","Twista",3,"SOCNWEQ12A67ADE668","CANOBLZ1332EB98741"
"Girl Tonite [Featuring Trey Songz] [Explicit Album Version]","ARSE5NP1187B9B98AB","Twista",2,"SOOTZLZ12A67ADE66C","CANOBLZ1332EB98741"
"Cupid","ARWD25M1187FB4C563","Amy Winehouse",1,"SOBJOSC12A8C137A74","CATELPC133327D5383"
"Amy Amy Amy","ARWD25M1187FB4C563","Amy Winehouse",NA,"SOWOAXK12A6310D81F","CATELPC133327D5383"
"Backtight (Album Version)","ARJM42R1187B9B69AA","Jaheim",1,"SOZHDLT12A8C134EA7","CATELPC133327D5383"
"You","ARKRGK21187B9B2A6E","Lucy Pearl",2,"SOLLLLT12A6D4F6A38","CATELPC133327D5383"
"Amy Amy Amy","ARWD25M1187FB4C563","Amy Winehouse",1,"SOWOAXK12A6310D81F","CATELPC133327D5383"
"Me, Myself And I","AR65K7A1187FB4DAA4","Beyoncé",1,"SOCHPLU12A8C13462D","CATELPC133327D5383"
"Honey Please_ Can't Ya See","ARVT7941187B9AEB48","Barry White",1,"SONSYTN12A67020962","CATELPC133327D5383"
"'Round Midnight","ARWD25M1187FB4C563","Amy Winehouse",1,"SOXFSRA12A6310E1C8","CATELPC133327D5383"
"Bad Tune (LP Version)","ARVWJM61187B9B7715","Earth, Wind & Fire",NA,"SOWUYEU12A67ADD065","CATELPC133327D5383"
"MegaMix 2000","ARVWJM61187B9B7715","Earth, Wind & Fire",NA,"SOCYCHN12A58A75FE9","CATELPC133327D5383"
"Blaxploitation","ART2SEP1187B9B2E64","Raphael Saadiq",1,"SOAYLPR12A6D4F3BB6","CATELPC133327D5383"
"This One","ART2SEP1187B9B2E64","Raphael Saadiq",3,"SOKBHQG12A6D4F3BB9","CATELPC133327D5383"
"I'll Be Doggone","ARVNNXD1187B9AE50D","Marvin Gaye",1,"SOLDBJI12A6D4F93C7","CATELPC133327D5383"
"Don't Mess With My Man","ARKRGK21187B9B2A6E","Lucy Pearl",1,"SOIASMD12A6D4F6A33","CATELPC133327D5383"
"Fiend (Amended Album Version)","ARJM42R1187B9B69AA","Jaheim",1,"SOJXOLM12A6D4F98A8","CATELPC133327D5383"
"Subterranean","ARTQKVD1187B98DF8C","In Flames",1,"SOVMKQQ12AB0189CA2","CAEOVOR13332B19118"
"Distant Early Warning","ART48CP1187B9AE314","Rush",1,"SOSWFOY12A58A7E1CF","CAEOVOR13332B19118"
"Swunk (LP Version)","AR1LOGZ1187B990FB4","Mike Stern",3,"SOHVGEL12A58A79691","CAEOVOR13332B19118"
"What I Meant To Say  (LP Version)","AR1LOGZ1187B990FB4","Mike Stern",2,"SOJWNNB12AC468F295","CAEOVOR13332B19118"
"Ha Ha Hotel (LP Version)","AR1LOGZ1187B990FB4","Mike Stern",1,"SOQCAYX12AC468F2B5","CAEOVOR13332B19118"
"Signs (LP Version)","AR1LOGZ1187B990FB4","Mike Stern",2,"SOAMPWN12AC468F2BC","CAEOVOR13332B19118"
"Keys (LP Version)","AR1LOGZ1187B990FB4","Mike Stern",1,"SOMPZZV12A8C1451D3","CAEOVOR13332B19118"
"Down On The Corner","AR7X7K91187B9A6265","Dave Weckl Band",NA,"SOTJNDO12A8C143FE7","CAEOVOR13332B19118"
"Only Lonely","ARDVZTE1187FB5A0A1","Bon Jovi",2,"SOUZUPV12A6701E56D","CAEOVOR13332B19118"
"Simple Life (normal)","ARA6TPN1187B9916D8","American Princes",1,"SOVAAOV12AB01839FE","CAEOVOR13332B19118"
"Wild In The Streets","ARDVZTE1187FB5A0A1","Bon Jovi",1,"SOPBTQO12A6701E56A","CAEOVOR13332B19118"
"Swamp Thing","AR7X7K91187B9A6265","Dave Weckl Band",1,"SOHJRBM12A58A7CB9C","CAEOVOR13332B19118"
"Just Like Belgium","ARTB3OO1187FB49BDA","Elton John",2,"SOAKMPK12A67ADA698","CAEOVOR13332B19118"
"Sunnyside  (LP Version)","AR1LOGZ1187B990FB4","Mike Stern",2,"SOWPSFZ12AC4688C30","CAEOVOR13332B19118"
"You Never Know  (LP Version)","AR1LOGZ1187B990FB4","Mike Stern",1,"SOEJHSK12A5829189E","CAEOVOR13332B19118"
"Bloody Well Right","ARRZ9UW1187B9AFA1D","Supertramp",1,"SOOISOS12A6701E086","CAQQNAH133328A660C"
"Tangerine  (Album Version)","ARDIBRT1187B9AF176","Led Zeppelin",2,"SOSUZFA12A8C13C04A","CAQQNAH133328A660C"
"The Next Episode","ARZER7I1187FB385AF","Dr. Dre",1,"SOZCWQA12A6701C798","CAQQNAH133328A660C"
"To Hell With The Devil","AR87P0Q1187B989ADF","Stryper",NA,"SOIHYHZ12A8C13BB1F","CAQQNAH133328A660C"
"Signs","ARYKCQI1187FB3B18F","Tesla",1,"SOLPHLQ12AF729EB5C","CAQQNAH133328A660C"
"Strange Days","ARUGU0E1187B9B30F6","The Doors",1,"SOVAEBJ12A58A7A364","CAQQNAH133328A660C"
"From Now On","ARRZ9UW1187B9AFA1D","Supertramp",1,"SOVVZCT12AB01830D7","CAQQNAH133328A660C"
"For Your Life  (Album Version)","ARDIBRT1187B9AF176","Led Zeppelin",2,"SOSGKBE12A8C142028","CAQQNAH133328A660C"
"So Vast As The Sky","ARVTCS91187FB44DF6","Thievery Corporation",1,"SOSDIVM1311AFD471C","CAQQNAH133328A660C"
"All That We Perceive","ARVTCS91187FB44DF6","Thievery Corporation",1,"SOSYBEV12AB0182933","CAQQNAH133328A660C"
"Until The Morning","ARVTCS91187FB44DF6","Thievery Corporation",1,"SOADVUP12AB0185246","CAQQNAH133328A660C"
"Cafe Del Mar","ARGU8V31187B98D7A2","Energy 52",4,"SOTQTRW12A58A7B996","CAQQNAH133328A660C"
"Chinatown","ARHAO311187FB3E38E","Thin Lizzy",NA,"SOHPIAV12A6701CB60","CAQQNAH133328A660C"
"Out That Boot Camp Clicc","AR1FLK21187FB3CAF2","Mystikal",NA,"SOIJXSD12A8C143C7F","CAQQNAH133328A660C"
"Monster","ARRFSMX1187FB39B03","Steppenwolf",1,"SOMFLXZ12A58A7B347","CAQQNAH133328A660C"
"Pork And Beef","AR512I51187FB3B910","The Coup",2,"SOYVWFJ12A58A77F79","CAWQPAV13332B492FE"
"Bringin' It","ARLK6VL1187B9B8850","Timbaland",3,"SOWRGEF12A81C228A3","CAWQPAV13332B492FE"
"The Time Is Now (2006 Digital Remaster)","ARSHA481187B9ACD16","Moloko",1,"SOCRUVF12A6D4F5906","CAWQPAV13332B492FE"
"Time Of My Life","AR5DHN51187B9B9363","Macy Gray",1,"SOXNUPR12A6701FFAA","CAWQPAV13332B492FE"
"Love Song","ARXB14W1187B9B33DE","Warlock",2,"SOSBCBG12A6D4F7DE8","CAWQPAV13332B492FE"
"Hurt Me Soul (Explicit Album Version)","ARPFHN61187FB575F6","Lupe Fiasco",3,"SOIHBBD12A6D4F8EE9","CAWQPAV13332B492FE"
"TV Star","ARPQ4Z01187FB3A736","Butthole Surfers",1,"SOFFBDB12A6D4F70BF","CAWQPAV13332B492FE"
"Dream Lover","AREENKN1187B98F35D","Plasmatics",4,"SOSZHGZ12A8C13B75E","CAWQPAV13332B492FE"
"Smokin’ That S*@%!","AR6G29T1187B9A99F9","KMD",1,"SOWUZDU12A58A7A78E","CAWQPAV13332B492FE"
"Pimp Juice","ARCBD0U1187FB466EF","Nelly",1,"SOLYHPV12A6310D80E","CAWQPAV13332B492FE"
"Exploration","ARF7S8I1187FB50528","The Karminsky Experience Inc.",67,"SOCOIXX12A58A7B7F8","CAWQPAV13332B492FE"
"Jezebel","AR7N7MI1187FB46935","Sade",1,"SOWMZIT12A8AE45614","CAWQPAV13332B492FE"
"Marry Me","ARICCZI1187B9AEBB3","Train",1,"SOTWNDJ12A8C143984","CAWQPAV13332B492FE"
"The Long Riders","ARWBYRS1187FB3DE02","Ry Cooder",1,"SOXIBLH12AB0180D48","CAWQPAV13332B492FE"
"Excuse Me Shawty Featuring Lil Scrappy","AR2QIVJ1187B9AF497","YoungBloodZ",1,"SOYFITT12A8C1412AE","CAWQPAV13332B492FE"
"Dewel","ARJBAZC11F50C480ED","Mulatu Astatke",8,"SOZDPIZ12A8C1418C4","CARBXVF133327BE15F"
"Mascaram Setaba","ARJBAZC11F50C480ED","Mulatu Astatke",1,"SOAMWMF12A8C141887","CARBXVF133327BE15F"
"Laughing","ARR6LWJ1187FB44C8B","R.E.M.",4,"SONRXOY12AB0181E84","CARBXVF133327BE15F"
"Introduction","ARAGY6J1187FB40B17","Brightblack Morning Light",8,"SOVRRLI12A8C1374B7","CARBXVF133327BE15F"
"A Rainbow Aims","ARAGY6J1187FB40B17","Brightblack Morning Light",1,"SOXMOAB12A8C137520","CARBXVF133327BE15F"
"Summer Hoof","ARAGY6J1187FB40B17","Brightblack Morning Light",NA,"SOVTWHH12A8C1368D3","CARBXVF133327BE15F"
"Past A Weatherbeaten Fencepost","ARAGY6J1187FB40B17","Brightblack Morning Light",2,"SOIRSWM12A8C1368FB","CARBXVF133327BE15F"
"When Beads Spell Power Leaf","ARAGY6J1187FB40B17","Brightblack Morning Light",1,"SOMKNCG12A8C135E1B","CARBXVF133327BE15F"
"El Zocalo","ARQOBT71187FB4CCCA","Beirut",1,"SOCYIVJ12AF729E4F7","CARBXVF133327BE15F"
"La Llorona","ARQOBT71187FB4CCCA","Beirut",2,"SOGAGGW12A8C144135","CARBXVF133327BE15F"
"My Wife","ARQOBT71187FB4CCCA","Beirut",NA,"SOVZKPE12A8C14413B","CARBXVF133327BE15F"
"The Shrew","ARQOBT71187FB4CCCA","Beirut",1,"SOJVEBJ12A8C144145","CARBXVF133327BE15F"
"On A Bayonet","ARQOBT71187FB4CCCA","Beirut",1,"SONSIII1311AFDBA0E","CARBXVF133327BE15F"
"Bits And Pieces","ARK7EJE1187B99B045","Junior Boys",NA,"SONPQQN12A8C145892","CARBXVF133327BE15F"
"Victory","AR17D2T1187FB4DBC2","Madlib",1,"SOWVZZZ12AB018ADCE","CARBXVF133327BE15F"
"Elephant Gun","ARQOBT71187FB4CCCA","Beirut",2,"SOHNVHC12A6D4F95AB","CAYRKFT13332BA89FC"
"Home","ARWMPYS1187B9B4510","Zero 7",1,"SOWHTOT12A6310F226","CAYRKFT13332BA89FC"
"Somersault","ARWMPYS1187B9B4510","Zero 7",1,"SOZVYSU12A6310F227","CAYRKFT13332BA89FC"
"Over Our Heads (Sessions@AOL)","ARWMPYS1187B9B4510","Zero 7",2,"SOSDFUU12A8C13B083","CAYRKFT13332BA89FC"
"I Have Seen","ARWMPYS1187B9B4510","Zero 7",3,"SOTADMC12A67ADBCDD","CAYRKFT13332BA89FC"
"Destiny","ARWMPYS1187B9B4510","Zero 7",2,"SOWEWRL12A58A7961F","CAYRKFT13332BA89FC"
"Packt Like Sardines In A Crushed Tin Box","ARH6W4X1187B99274F","Radiohead",2,"SOVKGVY12AB018537B","CAYRKFT13332BA89FC"
"El Zocalo","ARQOBT71187FB4CCCA","Beirut",1,"SOCYIVJ12AF729E4F7","CAYRKFT13332BA89FC"
"La Llorona","ARQOBT71187FB4CCCA","Beirut",1,"SOGAGGW12A8C144135","CAYRKFT13332BA89FC"
"My Wife, Lost In The Wild","ARQOBT71187FB4CCCA","Beirut",3,"SOZRLJL12A8C14415F","CAYRKFT13332BA89FC"
"The Akara","ARQOBT71187FB4CCCA","Beirut",3,"SOMMATZ12AF72A17CC","CAYRKFT13332BA89FC"
"The River","ARUP4RZ1187B9A4DEF","PJ Harvey",3,"SOGZSPS12A6D4F8418","CAYRKFT13332BA89FC"
"The Hard Stuff","AR4WVZH1187FB47434","The Herbaliser",1,"SOEWRGF12AB0183515","CAYRKFT13332BA89FC"
"Mission Improbable","AR4WVZH1187FB47434","The Herbaliser",4,"SOWKJDN12AB0183667","CAYRKFT13332BA89FC"
"Shattered Soul","AR4WVZH1187FB47434","The Herbaliser",3,"SOCULRA12AB01869BE","CAYRKFT13332BA89FC"
"How I Could Just Kill A Man","ARDKYA51187FB59E7E","Charlotte Sometimes",1,"SOTLSNH12AB0185382","CATJTKE1333297A434"
"House Of Cards","ARH6W4X1187B99274F","Radiohead",1,"SOGHKDB1312FDFEB50","CATJTKE1333297A434"
"The Kill (Album Version)","ARMTVBN1187B997658","The Dresden Dolls",1,"SOIMKKR12A8AE46FC1","CATJTKE1333297A434"
"Jumping All Over The World","AR4HL8H1187FB493DD","Scooter",2,"SOWTAUV1313439B958","CATJTKE1333297A434"
"Daylight","AR7M4QL1187B9AE979","Ferry Corsten",1,"SOPIJQB12A6D4F8CAA","CATJTKE1333297A434"
"Damaged","ARQXOWJ1187B9931A0","Plummet",1,"SOSMPFF12A8C133D9A","CATJTKE1333297A434"
"What A Feeling (Flashdance)","ARP12VB1187B9A7159","Global Deejays",1,"SOPHPWF12A6D4F970E","CATJTKE1333297A434"
"Airwave (Original Version)","ARILX191187FB3B547","Rank 1",1,"SOHYIUY12A6D4FAB85","CATJTKE1333297A434"
"Every Border is a Tombstone","ARI4OCZ1187FB4488B","Cosmic Gate",1,"SOQPHMT12A67ADBD8D","CATJTKE1333297A434"
"Strawberry Swing","ARJ7KF01187B98D717","Coldplay",NA,"SOEWTBE12A58A7E7C2","CATJTKE1333297A434"
"Breathe In","ARWD2X51187B9AE7B1","Frou Frou",3,"SORQJVE12AB018184F","CATJTKE1333297A434"
"Stayin' Alive","ARVP1UP1187FB3E73A","N-Trance",NA,"SOVHSDP12A6D4F7BA8","CATJTKE1333297A434"
"Dance To The Underground","AR9TAKL1187B998B56","Radio 4",1,"SODTJYE12A6D4F8919","CATJTKE1333297A434"
"Kiss With A Fist","ARNCHOP121318C56B8","Florence + The Machine",1,"SOHFNKO12AB017C772","CATJTKE1333297A434"
"Lovesong of the Buzzard","AR4XX0N1187FB45C21","Iron & Wine",1,"SOUOZAY1315CD4E270","CATJTKE1333297A434"
"Early Sunsets Over Monroeville","ARKR75V1187FB3D4D5","My Chemical Romance",1,"SOEXUUJ12A6D4F8AF5","CABETRK133331D8918"
"Colorado","ARXKPD41187FB51915","Lotus",NA,"SORDSQH12AB017F3FE","CABETRK133331D8918"
"Hjartao Hamast","AR76V4B1187B9B44EC","Sigur Rós",1,"SOBESWP12A6D4FCAA1","CABETRK133331D8918"
"Wagon Wheel","ARYO9H11187FB57945","Old Crow Medicine Show",1,"SODZHVJ12A8C13DB29","CABETRK133331D8918"
"Hurricane","AR4QXGK1187B98FABD","Something Corporate",1,"SOJJGPT12A6701C91D","CABETRK133331D8918"
"Left Coast Envy","ARG53231187FB3982D","The Starting Line",NA,"SOPCITB12A5829166D","CABETRK133331D8918"
"Tonight I'll Be Lonely Too","ARFMT4W1187FB42FA8","Alison Krauss",1,"SOHXIPR13167711E4C","CABETRK133331D8918"
"My Exit, Unfair","ARUHHCA1187B9AA55A","mewithoutYou",1,"SOYORON12A58A78344","CABETRK133331D8918"
"The Divided Sky (LP Version)","ARJY4AD1187B98FC1A","Phish",1,"SOVMVIE12AB01809D2","CABETRK133331D8918"
"Avalon","AR76V4B1187B9B44EC","Sigur Rós",1,"SOTHAAJ1312A8AB54F","CABETRK133331D8918"
"Alabama HighTest","ARYO9H11187FB57945","Old Crow Medicine Show",NA,"SOYFFWL12AB01877E2","CABETRK133331D8918"
"Humdinger","ARYO9H11187FB57945","Old Crow Medicine Show",NA,"SOFJQEB12AB0187826","CABETRK133331D8918"
"Mary's Kitchen","ARYO9H11187FB57945","Old Crow Medicine Show",NA,"SORKMMR12AB0187848","CABETRK133331D8918"
"Marie","AROWQNX1187B99005B","Liekki",1,"SOSPACV12AB01817F1","CABETRK133331D8918"
"I Gotta Fire","ARDRJSP126E2B3BEF8","Spiritualized",1,"SOSBKKW12A8C13836D","CABETRK133331D8918"
"The Face of the Earth","AR8FAQM1187B9B98C0","The Dismemberment Plan",NA,"SONLVXH12A58A7920E","CAFOIOP133328F9388"
"A Well Respected Man","ARPHIME1187B9ACF4E","The Kinks",3,"SORJLTX12A8AE46E03","CAFOIOP133328F9388"
"Pretty Pursuasion","ARR6LWJ1187FB44C8B","R.E.M.",1,"SOOYZQH12A6310F287","CAFOIOP133328F9388"
"Sleepyhead","AR6PFD411C8A416424","Passion Pit",2,"SOFVEIQ1313438F2DD","CAFOIOP133328F9388"
"Kiss With A Fist","ARNCHOP121318C56B8","Florence + The Machine",1,"SOHFNKO12AB017C772","CAFOIOP133328F9388"
"We Will Become Silhouettes (Album)","AR4ZYGI1187B995AA2","The Postal Service",2,"SOZHJKI12A81C2248F","CAFOIOP133328F9388"
"Monkey Gone To Heaven","AR1E9AW1187B9AC8F6","Pixies",NA,"SOCZUBU12A8C1311DD","CAFOIOP133328F9388"
"Nothing Better (Album)","AR4ZYGI1187B995AA2","The Postal Service",1,"SOFCPOU12A8C13BF40","CAFOIOP133328F9388"
"Brand New Colony (Album)","AR4ZYGI1187B995AA2","The Postal Service",4,"SOINKVP12A8C13BF5D","CAFOIOP133328F9388"
"Seven Nation Army","AR8V1WA1187B9AD9E9","The White Stripes",12,"SOAUFOF12AB0180C65","CAFOIOP133328F9388"
"Blue Orchid","AR8V1WA1187B9AD9E9","The White Stripes",2,"SOXCQWZ13152A70686","CAFOIOP133328F9388"
"Hotel Yorba","AR8V1WA1187B9AD9E9","The White Stripes",2,"SOIASDL13152A72235","CAFOIOP133328F9388"
